clip_id,source_video_id,domain,split,duration_sec,clip_path,transcript,dataset
mNKy_V09sa4_000695,mNKy_V09sa4,inte,train,4.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000695.mp4,어 어렸을 때는 어렸을 때라 중학생은 중학생 고등학생은 고등학생대로,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000696,mNKy_V09sa4,inte,train,4.4,kmsav_pilot/cropped/mNKy_V09sa4/utts/000696.mp4,인생이 지나면서 다 힘든 때인거 같아요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000697,mNKy_V09sa4,inte,train,4.44,kmsav_pilot/cropped/mNKy_V09sa4/utts/000697.mp4,근데 지나고 나면 또 살게 되고 살 만하거든요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000698,mNKy_V09sa4,inte,train,2.32,kmsav_pilot/cropped/mNKy_V09sa4/utts/000698.mp4,그때를 잘 버티시길 바랍니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000700,mNKy_V09sa4,inte,train,4.0,kmsav_pilot/cropped/mNKy_V09sa4/utts/000700.mp4,생명은 무엇과도 바꿀수 없는 정말 귀중한 겁니다.,"KMSAV (interim, not OLKAVS)"
nkELN0Af0e8_000004,nkELN0Af0e8,issu,train,3.48,kmsav_pilot/cropped/nkELN0Af0e8/utts/000004.mp4,그래서 뭐 공포증은 약물을 쓸 수도 있구요. 뭐,"KMSAV (interim, not OLKAVS)"
nkELN0Af0e8_000010,nkELN0Af0e8,issu,train,9.0,kmsav_pilot/cropped/nkELN0Af0e8/utts/000010.mp4,어 회사 이제 윗사람 상관이 우월한 어떤 지위를 이용해서 어떤 어 아랫사람한테 신체적이나 정신적 고통을 주면 이게 뭐 3년 이하 징역이나,"KMSAV (interim, not OLKAVS)"
nkELN0Af0e8_000019,nkELN0Af0e8,issu,train,6.68,kmsav_pilot/cropped/nkELN0Af0e8/utts/000019.mp4,저는 그 와이프랑 제가 되게 좀 다른데 무서워하는게 예를 들어서 놀이공원에 가도,"KMSAV (interim, not OLKAVS)"
nkELN0Af0e8_000020,nkELN0Af0e8,issu,train,2.48,kmsav_pilot/cropped/nkELN0Af0e8/utts/000020.mp4,저는 높은 걸 못 타요. 네.,"KMSAV (interim, not OLKAVS)"
nkELN0Af0e8_000026,nkELN0Af0e8,issu,train,5.88,kmsav_pilot/cropped/nkELN0Af0e8/utts/000026.mp4,네. 저는 이제 뭐 빠르게 하는 걸 무서워하거든요. 와이프는 그런 건 하나도 안 무서워 하는,"KMSAV (interim, not OLKAVS)"
p1lchVoSETE_000035,p1lchVoSETE,mukb,train,2.2,kmsav_pilot/cropped/p1lchVoSETE/utts/000035.mp4,근데 좀 뽑아가지고 얘기를 해보니까.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000019,pXeIM0Z39Po,inte,train,5.36,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000019.mp4,네. 이런 수식어만큼이나 또 훌륭한 성공 스토리도 많이 유명하십니다.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000026,pXeIM0Z39Po,inte,train,8.12,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000026.mp4,어린 시절부터 보면요. 회장님이 1953년 6월 10일 경북 의성에서 8남매 중 막내로 태어나셨어요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000033,pXeIM0Z39Po,inte,train,2.72,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000033.mp4,점곡면 제 동네 이름이 착골입니다.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000036,pXeIM0Z39Po,inte,train,10.0,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000036.mp4,엄청나게 에 가난했지요. 사실 요즘 가서 그 뒷산에서 앞산까지 이렇게 보면은 한 60미터 정도뿐이 안되는,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000037,pXeIM0Z39Po,inte,train,2.32,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000037.mp4,그 계곡에서 태어난 것 같아요. 제가,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000040,pXeIM0Z39Po,inte,train,6.04,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000040.mp4,그리고 제 기억으로는 제가 82년도 어 미국 갔는데 그때까지 전기가,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000047,pXeIM0Z39Po,inte,train,8.08,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000047.mp4,아 정말 가난했습니다. 그래서 거기다 막내로 태어났으니까는 원하지 않게 태어났고 태어나면서 고생 엄청나게 했고,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000049,pXeIM0Z39Po,inte,train,2.28,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000049.mp4,그러면서 막내니까 내 맘대로 자랐고,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000054,pXeIM0Z39Po,inte,train,2.88,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000054.mp4,사실 그전에는 주택은행에서 근무를 하셨거든요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000056,pXeIM0Z39Po,inte,train,3.04,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000056.mp4,돌연 미국행을 결심한 이유가 혹시 있으신가요?,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000061,pXeIM0Z39Po,inte,train,2.92,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000061.mp4,대학교를 서울에 졸업하고 에,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000070,pXeIM0Z39Po,inte,train,2.48,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000070.mp4,제 아 셋째 형님인데,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000078,pXeIM0Z39Po,inte,train,5.88,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000078.mp4,"젊은 분들 중에 많은 분들이 나 미국 갔으면 이런 생각들, 드는","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000080,pXeIM0Z39Po,inte,train,6.44,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000080.mp4,사실 어렸을 때 좀 가난하게 태어나셨다고 하셨는데 미국 가는 게 지금도 돈이 많이 들거든요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000082,pXeIM0Z39Po,inte,train,2.28,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000082.mp4,그 당시 자금은 어떻게 구입하셨어요?,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000089,pXeIM0Z39Po,inte,train,8.4,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000089.mp4,저는 제가 은행을 다니면서 미국 가서 공부해야지 하면서 은행을 다니면서 사실 대학원을 다녔습니다. 그래서,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000092,pXeIM0Z39Po,inte,train,6.88,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000092.mp4,그 미국에 도착했을 때는 그 아파트 얻을 수 있는 돈은 없었어요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000117,pXeIM0Z39Po,inte,train,5.92,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000117.mp4,그 야! 내 친구가 판사가 있는데,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000118,pXeIM0Z39Po,inte,train,7.8,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000118.mp4,판사를 그만두고 미국을 갔는데 미국에서 청소한다 그러더라. 그런데 그 친구가 하는 말이,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000119,pXeIM0Z39Po,inte,train,3.8,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000119.mp4,청소가 판사보다 더 좋다. 이런 이야기를 하더래요. 그래서,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000127,pXeIM0Z39Po,inte,train,9.6,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000127.mp4,음 청소보다 더 혹독한 훈련을 받고 가잖아요. 이 생각하기 나름이기 때문에 음 그거를 꼭 청소라고 본다.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000128,pXeIM0Z39Po,inte,train,3.68,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000128.mp4,예를 들면 그 지금의 서울의 화장실 정도 되죠?,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000147,pXeIM0Z39Po,inte,train,4.6,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000147.mp4,지 6개월 만에 청소의 달인이라고 그렇게 불리셨다고 들었거든요?,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000151,pXeIM0Z39Po,inte,train,2.52,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000151.mp4,머리를 안쓴다 했는데 청소가 머리를 잘 써야,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000155,pXeIM0Z39Po,inte,train,2.0,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000155.mp4,그 약품이 수백 가진데,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000157,pXeIM0Z39Po,inte,train,2.56,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000157.mp4,예를 들면은 형광등 가는 거,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000159,pXeIM0Z39Po,inte,train,7.68,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000159.mp4,"그 바닥에 왁스 하는 것, 페인팅 칠하는 것 그 모든 게 다 포함되어 있는 있거든요? 화장실 청소부터","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000190,pXeIM0Z39Po,inte,train,2.2,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000190.mp4,그 전망이 좀 확연하게 눈에 보이셨습니까?,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000191,pXeIM0Z39Po,inte,train,2.28,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000191.mp4,제가 뭐 뭐 그 청소를 하면서요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000193,pXeIM0Z39Po,inte,train,7.96,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000193.mp4,"아마 그 제가 볼 때 수천 명 중에 원, 투, 쓰리에 속했을 정도로 청소를 잘했습니다. 그리고 다른 것보다 돈을 많이 받았었어요.","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000213,pXeIM0Z39Po,inte,train,4.04,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000213.mp4,그 제가 자란 경북 의성은 상당히 양반 지역이세요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000225,pXeIM0Z39Po,inte,train,9.68,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000225.mp4,제가 창립 멤버세요. 꿈을 가지고 갔다가 청소로 들어가는 거는 어 사실,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000228,pXeIM0Z39Po,inte,train,6.0,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000228.mp4,다른 사람 4불 줄 때 저한테 하루 딱 시키더니 8불을 줬어요. 에? 시간당.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000244,pXeIM0Z39Po,inte,train,4.16,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000244.mp4,저 혼자 생각하기론 오 돈은 가문의 영광이구나. 아 제가,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000258,pXeIM0Z39Po,inte,train,9.52,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000258.mp4,"물론 영어로 했죠. 그런데 음 사장님, 사장님은 이 회사가 사장님 거라고 생각하죠? 나는 내 거라고 생각","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000259,pXeIM0Z39Po,inte,train,5.88,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000259.mp4,하고 일을 했는데 그랬더니 물론 그분이 나보다 더 잘났어요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000267,pXeIM0Z39Po,inte,train,7.4,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000267.mp4,안 나가려면 몰라도 어차피 나갈 거니까는 웃으면서 나가야 되잖아요. 그러면 시킨 사람 편하잖아요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000268,pXeIM0Z39Po,inte,train,3.84,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000268.mp4,"그런데 그 시키는 게 내가 마지막, 항상 마지막이었었어요.","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000284,pXeIM0Z39Po,inte,train,3.0,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000284.mp4,12월 16일날 부동산 라이센스를 받았어요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000288,pXeIM0Z39Po,inte,train,6.2,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000288.mp4,12월 16일날하고 제가 12월 31일날까지 월급 받고 그다음에 1월 1일부터 월급을 안 받았어요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000291,pXeIM0Z39Po,inte,train,10.0,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000291.mp4,"그 청소라는 거를 저는 직업에 대해서 어 귀천은 없고 내가 갈 길이 아마 이 길이어서 또 택했고, 또 이 길 역시","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000293,pXeIM0Z39Po,inte,train,6.28,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000293.mp4,"저한테는 정말 너무 좋은 일이고, 지금 부동산 하시는 분들 아마 이 방송 들으시면은","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000295,pXeIM0Z39Po,inte,train,5.32,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000295.mp4,저는 부동산이 하나의 예술이라고 생각하고,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000297,pXeIM0Z39Po,inte,train,3.6,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000297.mp4,정말 천직이라고 생각하고 열심히 하고 있습니다.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000307,pXeIM0Z39Po,inte,train,7.08,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000307.mp4,"이전 사장님과의 의리를 지키기 위해서. 또 돈을 벌기 위해서, 가문의 영광을 위해서 부동산을 시작하셨는데","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000308,pXeIM0Z39Po,inte,train,8.76,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000308.mp4,그래도 안정된 청소 길을 버리고 부동산을 시작하셨음에도 불구하고 후회가 되는 부분이 가끔은 있었을 것 같거든요. 너무나 힘들어서,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000309,pXeIM0Z39Po,inte,train,2.44,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000309.mp4,"나 좀 후회해, 후회된다 뭐 이런 적 없으세요?","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000315,pXeIM0Z39Po,inte,train,9.36,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000315.mp4,"그래서 미국 갔을 때도 고생 많이 하죠. 그런데 그 고생을 고생이라고 입에, 입 바깥에 내면 그때부터","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000316,pXeIM0Z39Po,inte,train,2.72,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000316.mp4,골프 치다가 이거 잘 안 맞는데 하면 잘 안 맞아요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000322,pXeIM0Z39Po,inte,train,8.4,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000322.mp4,뭐 이렇게 그 그거를 후회하거나 그런 적은 거의 없습니다. 항상 항상 앞으로 앞으로 나가면서,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000323,pXeIM0Z39Po,inte,train,9.24,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000323.mp4,즐겁게 즐겁게 나가고 뒤로 가는 거는 항상 잘 잊어버립니다. 그리고 그리고 잘 안되는 거는 그냥 잊죠. 왜 잊냐 하면은,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000330,pXeIM0Z39Po,inte,train,8.32,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000330.mp4,그래서 항상 그 잃은 거에 대한 거나 실수한 거에 대한 거나 잘 후회하지 않고 그냥,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000331,pXeIM0Z39Po,inte,train,3.04,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000331.mp4,웃고 그냥 이렇게 마무리짓고 잘 넘어갑니다. 성격이.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000332,pXeIM0Z39Po,inte,train,9.24,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000332.mp4,늘 후회 안 하시고 열심히만 사시니까 마음은 정말 편하시겠어요. 그쵸? 근데 또 청소 일을 하면서 그 번 돈을요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000333,pXeIM0Z39Po,inte,train,8.48,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000333.mp4,갑자기 또 다 부동산에 몽땅 전부 투자하셨어요. 그건 아무나 하는 일이 아니거든요. 왜 그렇게 하셨어요?,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000348,pXeIM0Z39Po,inte,train,7.92,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000348.mp4,"와이프 이제 우체국 밤에 다니고 청소 열심히 해 갖고 한 3년, 3년 반에서 한 4년 정도 하면서","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000367,pXeIM0Z39Po,inte,train,3.4,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000367.mp4,조금씩 조금씩 하면은 성공하지 못해요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000372,pXeIM0Z39Po,inte,train,5.44,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000372.mp4,"펌핑해 가지고 물 올리는 것, 수돗물, 그거를 1컵에 좀 1컵을 다 붓고 해야 올라오는 거를","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000374,pXeIM0Z39Po,inte,train,6.92,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000374.mp4,아마 이거 물 안 올라오면 어떡하지? 하고 반 컵을 마시고 반 컵 부으면 그거 절대 안 올라오거든요. 사실은요?,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000376,pXeIM0Z39Po,inte,train,4.6,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000376.mp4,나는 내 성공에 대해서 확신을 해야 돼요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000378,pXeIM0Z39Po,inte,train,3.56,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000378.mp4,어? 아니 왜냐하면 실패할 수도 있다고 생각하면 안 돼요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000380,pXeIM0Z39Po,inte,train,6.92,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000380.mp4,"실패할지, 실패하면 안 되지. 왜냐하면은 5%의 확률만 있으면 나 그 5% 따라가는 사람이세요. 사실은요.","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000382,pXeIM0Z39Po,inte,train,9.56,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000382.mp4,"할까 말까 할 때는 그냥 다 해버려요, 그냥. 제가 이때까지 살아오면서 할까 말까 했는데 안 한 거는 거의 없는 것 같아요. 자!","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000383,pXeIM0Z39Po,inte,train,5.24,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000383.mp4,처음에 부동산을 하는데 지금 부동산 제가 수천 명을 길러냈습니다.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000389,pXeIM0Z39Po,inte,train,5.4,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000389.mp4,"자, 후발 주자야. 우리가 후발 주자야. 이미 남은 다 길을 다 닦아놨어.","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000398,pXeIM0Z39Po,inte,train,9.28,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000398.mp4,"쪼끄만 컴퓨터, 그 때는 컴퓨터 없었습니다. 쪼끄만 컴퓨터, 손바닥만한 컴퓨터를 내가 1개 사고, 못 쓰, 제가 했는 말이 못 배워서 못 쓰더래도","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000401,pXeIM0Z39Po,inte,train,3.48,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000401.mp4,"제 손님하고 딱 앉았을 때, 제일 처음에 컴퓨터는 사고 싶은데","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000403,pXeIM0Z39Po,inte,train,3.72,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000403.mp4,쓸 줄을 모르고 하면 컴퓨터 딱 켜놓고 손님은 내 컴퓨터 안 보잖아요. 사실,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000428,pXeIM0Z39Po,inte,train,7.84,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000428.mp4,"그러면서 이 여러, 그 광고라는 게 뭐 신문이면 신문광고 1개가 아니잖아요. 신문광고는 보는 거고, 읽는 거고","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000455,pXeIM0Z39Po,inte,train,3.24,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000455.mp4,네 광고에서도 사실 회장님이 브랜드가 되셨어요.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000468,pXeIM0Z39Po,inte,train,9.88,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000468.mp4,"그다음에 보험회사, 광고기획사, IT 컴퍼니, 그다음에 매니지먼트 컴, 건물 관리해주는 매니지 매니티먼트 컴퍼니 있고","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000469,pXeIM0Z39Po,inte,train,9.36,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000469.mp4,"그리고 이제 제, 제 관할, 제가 이제 어 뉴스타 부동산 달고, 그 외에 달고 있는 분도 많으세요.","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000479,pXeIM0Z39Po,inte,train,6.52,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000479.mp4,"뉴스타 그룹 관리하기도 힘드실 텐데, 좋은 일에도 돈 참 많이 쓰신다고 알고 있습니다. 기부 같은 거 어떻게 하세요?","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000496,pXeIM0Z39Po,inte,train,3.56,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000496.mp4,음 제가 우리 그 에이전트한테,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000498,pXeIM0Z39Po,inte,train,4.4,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000498.mp4,"1000불 장학금 줄래? 그럼 안 주는, 그 안 줄 수도 있잖아요.","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000500,pXeIM0Z39Po,inte,train,3.04,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000500.mp4,그럼 내가 네 애한테 1000불 줄게 그럼 줄래? 이래 갖고,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000505,pXeIM0Z39Po,inte,train,5.68,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000505.mp4,"세계에 한인회가 한 700개 정도 한 6, 700개 되는데 제가 거기 의장도 했는데","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000507,pXeIM0Z39Po,inte,train,5.28,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000507.mp4,그 돈을 누가 주는 게 아니고 전부 거의 다 자기 돈으로 해야 됩니다.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000509,pXeIM0Z39Po,inte,train,6.88,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000509.mp4,네 뭐 그 사실 그 동네에서 돈 걷는다 그래도 누가 돈 잘 주는 건 아니니까,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000513,pXeIM0Z39Po,inte,train,7.24,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000513.mp4,그러다 보니까 돈이 많이 나오고 돈이 많이 나오기 때문에 결국은 장사가 잘 됐던 거죠.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000523,pXeIM0Z39Po,inte,train,2.6,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000523.mp4,회장님만의 성공 철학이 있으신가요?,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000524,pXeIM0Z39Po,inte,train,6.44,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000524.mp4,성공은요. 제가 그 아까도 이 개중에 이렇게 얘기했는데 성공이 그렇습니다. 제가 볼 때는,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000525,pXeIM0Z39Po,inte,train,4.96,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000525.mp4,제가 이제 일반적으로 성공을 어떻게 하냐 하면 감동을 주는 경영이라고 표현을 합니다.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000527,pXeIM0Z39Po,inte,train,4.8,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000527.mp4,"예를 들면은 직원은, 사장 같으면 직원들한테도 감동 줘야 되고","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000529,pXeIM0Z39Po,inte,train,9.96,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000529.mp4,"사실 업무, 직원들은 업무에 대한 감동을 줘야 되고. 그 감동를 주기 위해서는 결국은 진짜 일에 미치고 일 열심히 하고 어","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000530,pXeIM0Z39Po,inte,train,3.44,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000530.mp4,"남들이 봤을 때 야, 정말 일 잘한다 이래야 감동이잖아요. 그쵸?","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000546,pXeIM0Z39Po,inte,train,2.48,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000546.mp4,퓨리피케이션 깨끗한 거. 돈 만지잖아요 우리가.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000548,pXeIM0Z39Po,inte,train,8.8,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000548.mp4,"그리고 또 이거는 컨저버티브 약간 봉건적이고 해서 부동산 하시는 분들은 이 복장이 젤 좋겠다, 정치하시는 분들은","KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000550,pXeIM0Z39Po,inte,train,2.84,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000550.mp4,거의 다 포함이 되리라고 생각을 합니다.,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000551,pXeIM0Z39Po,inte,train,4.04,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000551.mp4,여담이지만 빨간색의 정열은 혹시 해병대와 관련이 있나요?,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000564,pXeIM0Z39Po,inte,train,8.28,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000564.mp4,인격과 의지는 고난 속에서 자라는 것. 진주는 조개의 상처에서 자라난다는 것을 잊어서는 안된다라고 말씀하셨는데 맞죠?,"KMSAV (interim, not OLKAVS)"
pXeIM0Z39Po_000575,pXeIM0Z39Po,inte,train,8.4,kmsav_pilot/cropped/pXeIM0Z39Po/utts/000575.mp4,"잘난 것도 하나도 없고 그러면은 결국은 주어진 자기의, 지금 고통에 계신 분들 정말 그렇잖아요.","KMSAV (interim, not OLKAVS)"
