clip_id,source_video_id,domain,split,duration_sec,clip_path,transcript
RBo3QndKgrE_000119,RBo3QndKgrE,issu,train,3.64,kmsav_pilot/cropped/RBo3QndKgrE/utts/000119.mp4,우리 이제 결국은 우리 신흥국을 포함 우리나라에 어떤 영향을 미칠지가
RBo3QndKgrE_000122,RBo3QndKgrE,issu,train,5.8,kmsav_pilot/cropped/RBo3QndKgrE/utts/000122.mp4,사실 그동안 계속 얘기 나왔기 때문에 선반영된 측면도 좀 증시에는 좀 있습니다. 어떻게 보시나요?
RBo3QndKgrE_000124,RBo3QndKgrE,issu,train,5.04,kmsav_pilot/cropped/RBo3QndKgrE/utts/000124.mp4,몇몇 신흥국은 영향을 받을 수밖에 없는 게 그게 금융시장의 생리라고 생각을 합니다.
RBo3QndKgrE_000127,RBo3QndKgrE,issu,train,4.84,kmsav_pilot/cropped/RBo3QndKgrE/utts/000127.mp4,그렇다면 과연 그 나라가 되지 않으려는 각 신흥국들의 노력이
RBo3QndKgrE_000129,RBo3QndKgrE,issu,train,5.0,kmsav_pilot/cropped/RBo3QndKgrE/utts/000129.mp4,현재 보여지고 있고요. 네 우리나라도 마찬가지라고 생각을 합니다.
RBo3QndKgrE_000133,RBo3QndKgrE,issu,train,4.0,kmsav_pilot/cropped/RBo3QndKgrE/utts/000133.mp4,이 고민 속에서 그래도 한은은 선제 대응 차원에서 지금 금리 인상을 했단 말이에요.
RBo3QndKgrE_000135,RBo3QndKgrE,issu,train,2.68,kmsav_pilot/cropped/RBo3QndKgrE/utts/000135.mp4,내년 1월 또 한차례 금리 인상 얘기를 하고 있는데
RBo3QndKgrE_000139,RBo3QndKgrE,issu,train,7.96,kmsav_pilot/cropped/RBo3QndKgrE/utts/000139.mp4,네 상황에 많이 의존하는 하는 거 같습니다. 그래서 우리나라도 이 연말연시 방역이 중요하다고도 말씀을 하시는데요.
RBo3QndKgrE_000141,RBo3QndKgrE,issu,train,8.36,kmsav_pilot/cropped/RBo3QndKgrE/utts/000141.mp4,"한국은행에서도 뭐 연준도 마찬가지입니다. 연준에 있는 과거 친구들하고 얘기를 해도 내가 이게 경제학자인지, 보건학자인지 모르겠다."
RBo3QndKgrE_000145,RBo3QndKgrE,issu,train,7.48,kmsav_pilot/cropped/RBo3QndKgrE/utts/000145.mp4,"영끌, 빛투 이게 난무할 정도로 사실 과열 양상이었는데 이제 시장은 변동성 국면에 접어들었단 말이에요."
RBo3QndKgrE_000148,RBo3QndKgrE,issu,train,8.32,kmsav_pilot/cropped/RBo3QndKgrE/utts/000148.mp4,그 과거에 그린스펀이 네 그 비이성적인 과열 얘기할 때부터 해서 가장 어려운 문제고요. 이건 제 생각에
RBo3QndKgrE_000154,RBo3QndKgrE,issu,train,8.36,kmsav_pilot/cropped/RBo3QndKgrE/utts/000154.mp4,그러다 보면 모든 사람들은 그에 따라가게 마련인 것이고요. 거기에 너무 안 따라가도 그럼 작동을 안해서 문제지만
RBo3QndKgrE_000156,RBo3QndKgrE,issu,train,5.16,kmsav_pilot/cropped/RBo3QndKgrE/utts/000156.mp4,지역적인 특수성 네 그런 것 때문에 더 심하게 나오고 있 있다고 생각을 합니다.
RBo3QndKgrE_000158,RBo3QndKgrE,issu,train,8.2,kmsav_pilot/cropped/RBo3QndKgrE/utts/000158.mp4,"자 이제, 이제 끝으로 좀 질문드릴 것들, 이제 마무리해야 될 텐데요. 한미 통화스와프 이제 연말에 종료가 되는데"
RBo3QndKgrE_000162,RBo3QndKgrE,issu,train,7.44,kmsav_pilot/cropped/RBo3QndKgrE/utts/000162.mp4,큰 문제는 없을 것이다라는 게 이해라고 생각을 합니다. 물론 코로나나 다른 일로 인한 불확실성은 여전히
RBo3QndKgrE_000169,RBo3QndKgrE,issu,train,3.16,kmsav_pilot/cropped/RBo3QndKgrE/utts/000169.mp4,우리나라 경제에 대한 예상도 결국은 코로나
RBo3QndKgrE_000172,RBo3QndKgrE,issu,train,5.6,kmsav_pilot/cropped/RBo3QndKgrE/utts/000172.mp4,미국의 중앙은행의 정책이나 그런 식의 그 간접적인 파고? 추가 파고
RBo3QndKgrE_000173,RBo3QndKgrE,issu,train,6.96,kmsav_pilot/cropped/RBo3QndKgrE/utts/000173.mp4,를 막는 예 그런 면에서 그 경제정책이 집중되어야 된다고 생각을 하고요.
RBo3QndKgrE_000175,RBo3QndKgrE,issu,train,7.28,kmsav_pilot/cropped/RBo3QndKgrE/utts/000175.mp4,네 그런 추가 파고를 잘 막을 수 있는 정책이 나온다면 뭐 통화정책 그리고 경제정책 전체로도
RBo3QndKgrE_000178,RBo3QndKgrE,issu,train,7.4,kmsav_pilot/cropped/RBo3QndKgrE/utts/000178.mp4,"이번 코로나 위기 아주 잘 예 대응했다 라고 평가할 수 있지 않을까, 네 그렇게 바라보고 기대하고 있습니다."
RBo3QndKgrE_000179,RBo3QndKgrE,issu,train,5.88,kmsav_pilot/cropped/RBo3QndKgrE/utts/000179.mp4,네. 저는 사실 경제학자 모시고 호호 코로나 얘기를 하는 으허허
RG5Kpfiw-Kw_000001,RG5Kpfiw-Kw,issu,train,3.32,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000001.mp4,이데일리의 이광수 기자와 함께 하시죠 안녕하세요?
RG5Kpfiw-Kw_000003,RG5Kpfiw-Kw,issu,train,7.32,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000003.mp4,네 뭐 여러 가지 시장의 이슈들이 계속해서 나오고 있는 상황입니다. 실적에 대한 부분도 당연히 있을거고요. 거기에다가
RG5Kpfiw-Kw_000004,RG5Kpfiw-Kw,issu,train,6.08,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000004.mp4,저는 굉장히 좀 파격적이다 라고 생각이 들었던게 신세계와 네이버의 행봅니다.
RG5Kpfiw-Kw_000006,RG5Kpfiw-Kw,issu,train,3.2,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000006.mp4,거기에다가 신세계 같은 경우는 또 얼마 전에 SK 와이번스
RG5Kpfiw-Kw_000009,RG5Kpfiw-Kw,issu,train,5.4,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000009.mp4,"인수에 대한 이야기도 있었고요. 자, 이런 파격적인 행보들에 대해서 좀 어떻게 보세요."
RG5Kpfiw-Kw_000013,RG5Kpfiw-Kw,issu,train,9.6,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000013.mp4,삐에로 쇼핑이라던지 막 등등등 약간 실험을 약간 좋아하는 그런 성향을 나타내고 있기 때문에 그런 차원에서 좀 네이버를 좀 만난 것이 아닌가 좀 이런 생각이 드는데요.
RG5Kpfiw-Kw_000014,RG5Kpfiw-Kw,issu,train,9.12,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000014.mp4,"그 네이버 예전에 그 고위 관계자분 만나가지고 예전에 CJ 대한통운과 이렇게 주식교환 했을 때 와, 어떻게 이렇게 온라인 쇼핑을 강화하는거냐 막 이렇게"
RG5Kpfiw-Kw_000015,RG5Kpfiw-Kw,issu,train,7.24,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000015.mp4,물론 언론의 보도에도 그렇게 많이 나왔었고 그런 얘기를 한번 여쭤봤었는데 그렇게까지 생각 안하고 있는데 자꾸 언론에서 그렇게까지 해석해
RG5Kpfiw-Kw_000020,RG5Kpfiw-Kw,issu,train,5.56,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000020.mp4,아마 양사도 물론 그걸 고려하고 있겠지만 아직까지는 뭐 구체적인 단계는 당연히 아닐 것으로 그렇게 예상이 됩니
RG5Kpfiw-Kw_000022,RG5Kpfiw-Kw,issu,train,6.76,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000022.mp4,만약에 두 기업이 만난다고 하면 오프라인과 온라인이 합쳐지면서 엄청난 좀
RG5Kpfiw-Kw_000024,RG5Kpfiw-Kw,issu,train,3.36,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000024.mp4,"맞습니다, 그래서 돈을 벌어야 되는데"
RG5Kpfiw-Kw_000025,RG5Kpfiw-Kw,issu,train,9.8,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000025.mp4,"돈이 안벌리는, 지금 적자거든요 SK 와이번스가. 그래서 그 야구단을 왜 샀냐, 아무리 싸게 샀어도 좀 그런 시너지 자체 의문이 든다 좀 이런 시장에서 해석을 했던거 같아요."
RG5Kpfiw-Kw_000029,RG5Kpfiw-Kw,issu,train,7.52,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000029.mp4,"온라인 쇼핑 역, 역량을 좀 키우려고 하는 행보로 보이는데 아마 네이버를 만난 것도 그에 일환이지 않을까 좀 이렇게 생각이 듭니다."
RG5Kpfiw-Kw_000033,RG5Kpfiw-Kw,issu,train,7.6,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000033.mp4,또 경쟁심이 또 불타오를 수도 있지 않을까 라는 생각도 드네요. 어찌 됐든 이런 행보들을 지켜보도록 하겠습니다. 파격적인 행보니까요.
S8OsACnjTUY_000005,S8OsACnjTUY,scie,train,10.0,kmsav_pilot/cropped/S8OsACnjTUY/utts/000005.mp4,어 그런데 제가 아까 강연시간에 말씀 하시기를 컴퓨터가 있기 전에도 알고리즘이 있다고 말씀을 하신 것 같습니다. 어 그게 이제 어떤 건가요? 소개를 좀 부탁드리겠습니다.
S8OsACnjTUY_000007,S8OsACnjTUY,scie,train,6.2,kmsav_pilot/cropped/S8OsACnjTUY/utts/000007.mp4,10세기 정도에 활동했던 페르시아 수학자로 알 콰리즈미라고 하는 분이 있습니다.
S8OsACnjTUY_000008,S8OsACnjTUY,scie,train,7.68,kmsav_pilot/cropped/S8OsACnjTUY/utts/000008.mp4,"그 여러분들이 중학교 때 방정식 풀 때, 어떻게 했는지 잘 생각해 보시면, 양쪽에 같은 수를 뭐 더하고, 빼고, 나누고 이렇게 해서"
S8OsACnjTUY_000009,S8OsACnjTUY,scie,train,9.04,kmsav_pilot/cropped/S8OsACnjTUY/utts/000009.mp4,미지수 X의 값을 구하잖아요. 이런 식으로 어떤 절차에 따라서 문제를 푼다라는 이 과정을 어 체계적으로 정리한 사람이 알 콰리즈미이었습니다.
S8OsACnjTUY_000011,S8OsACnjTUY,scie,train,8.16,kmsav_pilot/cropped/S8OsACnjTUY/utts/000011.mp4,"어 알고리드미 선생께서 말씀하시기를, 알고리드미 가라사대 이런 식으로 이제 라틴어로 적혔던 거죠. 그게 나중에 세월이 지나면서,"
S8OsACnjTUY_000012,S8OsACnjTUY,scie,train,9.0,kmsav_pilot/cropped/S8OsACnjTUY/utts/000012.mp4,알고리듬이라고 하는 우리가 알고 있는 그 용어로 바뀌게 된 겁니다. 그래서 알고리듬이라고 하는 용어 자체는 한 1000년 이상 되었다고 할 수 있겠습니다.
S8OsACnjTUY_000016,S8OsACnjTUY,scie,train,5.6,kmsav_pilot/cropped/S8OsACnjTUY/utts/000016.mp4,의미있는 알고리즘은 유클리드 알고리즘이 아닌가 싶습니다. 유클리드가 제안한 건데요.
S8OsACnjTUY_000018,S8OsACnjTUY,scie,train,8.28,kmsav_pilot/cropped/S8OsACnjTUY/utts/000018.mp4,"그 때는 알고리즘이라는 말이 없었지만, 2천 년 전이죠. 지금도 여러분이 쓰는 공인인증서를 계산할 때 가장 중요한 알고리즘이 유클리드 알고리즘이니깐,"
S8OsACnjTUY_000019,S8OsACnjTUY,scie,train,7.68,kmsav_pilot/cropped/S8OsACnjTUY/utts/000019.mp4,"사실은 컴퓨터 생기기 이전부터도 굉장히 오랜 시간 동안 알고리즘이라는 게, 우리 생활과 우리 사고에 중요한 부분을 차지 했었던 것 같습니다."
S8OsACnjTUY_000024,S8OsACnjTUY,scie,train,9.08,kmsav_pilot/cropped/S8OsACnjTUY/utts/000024.mp4,"예, 아 그러면 이 아까 강연 시간 역시 그 수학자가 이런 컴퓨터 알고리즘 개발을 주도적으로 했다는 점을 우리가 이제 알게 되었는데,"
S8OsACnjTUY_000025,S8OsACnjTUY,scie,train,5.88,kmsav_pilot/cropped/S8OsACnjTUY/utts/000025.mp4,어 반대로 이 컴퓨터가 수학에도 영향을 많이 미쳤을 것 같습니다. 이 어떤 영향을 주었는지 궁금하네요.
S8OsACnjTUY_000026,S8OsACnjTUY,scie,train,7.96,kmsav_pilot/cropped/S8OsACnjTUY/utts/000026.mp4,"여기 실례가 있죠. 제가 예를 들어서, 컴퓨터가 없었으면, 수치해석 전공으로 수학자를 못 했었을니까, 사실 굉장히 많은"
S8OsACnjTUY_000027,S8OsACnjTUY,scie,train,7.76,kmsav_pilot/cropped/S8OsACnjTUY/utts/000027.mp4,"부분에 요즘 응용이라고 불리는 부분들은 실제로 아까 보셨다시피, 다른 분야에서 필요로 하는 계산들을"
S8OsACnjTUY_000028,S8OsACnjTUY,scie,train,8.36,kmsav_pilot/cropped/S8OsACnjTUY/utts/000028.mp4,"적용하려고 그러면, 컴퓨터 도움이라는게 인제 굉장히 많이 필요하니까요, 응용을 하시는 굉장히 많은 분들은 내용이 무어든간에 관계없이 컴퓨터라는 것들을"
S8OsACnjTUY_000029,S8OsACnjTUY,scie,train,6.0,kmsav_pilot/cropped/S8OsACnjTUY/utts/000029.mp4,"자기가 주전공자처럼 수치해석이 아니라 하더라도 많이 사용하십니다. 그러니까 평균 방정식 전공 하시더라도,"
S8OsACnjTUY_000030,S8OsACnjTUY,scie,train,7.6,kmsav_pilot/cropped/S8OsACnjTUY/utts/000030.mp4,"그러더라도 어 컴퓨터를 활용해서 계산하시고, 이런 경우엔 알고리즘이란게 굉장히 중요한 부분이 되겠죠."
S8OsACnjTUY_000031,S8OsACnjTUY,scie,train,8.16,kmsav_pilot/cropped/S8OsACnjTUY/utts/000031.mp4,"이 컴퓨터, 사실 컴퓨터 시대죠, 지금은. 이 컴퓨터가 수학에 미치는 영향이 굉장히 클 텐데요. 저는 그 알고리듬이라는 관점에서,"
S8OsACnjTUY_000033,S8OsACnjTUY,scie,train,8.96,kmsav_pilot/cropped/S8OsACnjTUY/utts/000033.mp4,"어 이 계산을 몇 십년 동안 해도 1000자리를 넘는게 인간의 힘으로는 불가능한 일이었거든요. 그런데, 컴퓨터가 개발되면서 이젠 뭐"
S8OsACnjTUY_000037,S8OsACnjTUY,scie,train,8.68,kmsav_pilot/cropped/S8OsACnjTUY/utts/000037.mp4,"미지수가 하나 짜리인 방적식은 푸는게 뭐 그렇게 어렵지 않습니다. 근데 이제 미지수가 두 개가 되면, 굉장히 복잡해지거든요. 이런 구조를 다루는게"
S8OsACnjTUY_000039,S8OsACnjTUY,scie,train,8.08,kmsav_pilot/cropped/S8OsACnjTUY/utts/000039.mp4,"사실 이 아이디어 자체는 여러분도 아마 잘 아실 것 같은데, 히로나카 헤이스케라고 하는 필즈메달 받으신 일본 수학자 있으시죠?"
S8OsACnjTUY_000040,S8OsACnjTUY,scie,train,7.72,kmsav_pilot/cropped/S8OsACnjTUY/utts/000040.mp4,"이 분이 이제 자기 최대 업적인 그 논문에서 그 내용을, 기본적 개념을 어 사실 사용하고 있습니다."
S8OsACnjTUY_000042,S8OsACnjTUY,scie,train,9.28,kmsav_pilot/cropped/S8OsACnjTUY/utts/000042.mp4,이제 이 대수기하나 이런 쪽 연구하는 분들한테는 완전히 새로운 무기가 하나 등장을 한 것이죠. 지금 대수기하 하시는 분들은 계산하는 프로그램을 다 가지고 있거든요.
S8OsACnjTUY_000043,S8OsACnjTUY,scie,train,9.96,kmsav_pilot/cropped/S8OsACnjTUY/utts/000043.mp4,"뭔가 이제 필요한 계산을 여기 한번 넣어보고 나온 결과물들을 보고, 뭐 이런 공통점이 있구나, 이런 구조가 있구나 이런 것들을 파악해서, 자기 연구에서 이뤄내는 일들이 굉장히 많아졌습니다."
S8OsACnjTUY_000048,S8OsACnjTUY,scie,train,9.04,kmsav_pilot/cropped/S8OsACnjTUY/utts/000048.mp4,"수학적 실험들이 가능하겠죠? 예를 들어서, 2강에서 여러분 보셨던, 들으셨다면 하승열 교수님의 그 플럭세이션"
S8OsACnjTUY_000050,S8OsACnjTUY,scie,train,6.52,kmsav_pilot/cropped/S8OsACnjTUY/utts/000050.mp4,"뭐 이런 것들을 말씀해 주실 수 있고요, 뭐 심지어 기하서 교수님 같은 경우도 전혀 컴퓨터하고도 관련 없을 것 같은,"
S8OsACnjTUY_000052,S8OsACnjTUY,scie,train,9.56,kmsav_pilot/cropped/S8OsACnjTUY/utts/000052.mp4,"어 문제를 갖다가 리만 가설을 푸시지만, 아 그 리만 가설에 이런 식의 적용이 가능하겠다, 말씀하시기를 컴퓨터에 굉장히 많은 도움을 받았다. 그러니까,"
S8OsACnjTUY_000053,S8OsACnjTUY,scie,train,9.36,kmsav_pilot/cropped/S8OsACnjTUY/utts/000053.mp4,"컴퓨터가 단순히 계산하는 도구일 뿐만 아니라, 우리 수학자들에게 있어서는, 새로운 지평을 열어주는, 그런 도구인 것 같습니다."
S8OsACnjTUY_000061,S8OsACnjTUY,scie,train,8.2,kmsav_pilot/cropped/S8OsACnjTUY/utts/000061.mp4,"뭔가 좀 다른 방향에 도움이 되고 있는 것 같습니다. 어 세상 일이 다 그런 거겠죠. 어느 한 쪽이 잘 안되면, 다른 쪽에 도움이 생길 수 있는 거니까요."
S8OsACnjTUY_000062,S8OsACnjTUY,scie,train,8.36,kmsav_pilot/cropped/S8OsACnjTUY/utts/000062.mp4,"컴퓨터라고 하는 도구도, 좀 그 이전과는 다른 접근 방법의 다른 사고를 할 수 있도록 도와주는 그런 도구가 아닐까 생각을 하고 있습니다."
S8OsACnjTUY_000067,S8OsACnjTUY,scie,train,9.12,kmsav_pilot/cropped/S8OsACnjTUY/utts/000067.mp4,"계산의 결과에 집착하는게 아니라, 과정을 생각하기 때문에, 컴퓨터라는 거는 결과를 내는데는 요긴하지만"
S8OsACnjTUY_000071,S8OsACnjTUY,scie,train,4.72,kmsav_pilot/cropped/S8OsACnjTUY/utts/000071.mp4,수학을 잘못 이해하고 있는거죠. 최소한 수학자들은 그렇지는 않은 것 같습니다.
S8OsACnjTUY_000072,S8OsACnjTUY,scie,train,8.04,kmsav_pilot/cropped/S8OsACnjTUY/utts/000072.mp4,"무엇이든 어떻게 쓰느지가 정말 중요한 거 같습니다. 자, 그럼 거꾸로 한번 생각을 해보면, 어 수학이라는 것이 최근에서는,"
S8OsACnjTUY_000073,S8OsACnjTUY,scie,train,5.68,kmsav_pilot/cropped/S8OsACnjTUY/utts/000073.mp4,"대부분 이제 알고리즘의 형태로 만들어지는지 이런것도 좀 궁금해지는데, 어떤가요?"
S8OsACnjTUY_000075,S8OsACnjTUY,scie,train,9.52,kmsav_pilot/cropped/S8OsACnjTUY/utts/000075.mp4,"그 결과가 대개의 경우에는, 현재 인제 손으로 할 수 있는, 혹은 사고로 할 수 있는 범위를 넘어선 경우가 많기 때문에, 기본적인 개념은 충분히 갖고 있지만,"
S8OsACnjTUY_000076,S8OsACnjTUY,scie,train,9.28,kmsav_pilot/cropped/S8OsACnjTUY/utts/000076.mp4,"아, 내가 이런 모델을 통해서 이렇게 하면 이런 결과가 나올 것이다 라는 상상력은 존재하지만, 구체적인 경우에 다들 적용하기 어렵기 때문에, 응용수학의 많은 부분들은"
S8OsACnjTUY_000077,S8OsACnjTUY,scie,train,8.48,kmsav_pilot/cropped/S8OsACnjTUY/utts/000077.mp4,"알고리즘화 되어져있는 결과, 혹은 그에 준하는 그런 식의 사고를 요구하는 건 맞습니다. 그렇지만, 그거가 다는 아니고요."
S8OsACnjTUY_000079,S8OsACnjTUY,scie,train,3.84,kmsav_pilot/cropped/S8OsACnjTUY/utts/000079.mp4,"예, 응용수학을 하지 않으신 분도 알고리즘에 대해서 생각하십니다."
S8OsACnjTUY_000083,S8OsACnjTUY,scie,train,9.92,kmsav_pilot/cropped/S8OsACnjTUY/utts/000083.mp4,"20세기 수학자들이 풀어야 할 문제로, 23개의 문제를 제시합니다. 그 중에 10번째 문제가 무엇이냐면, 어떤 주어진 정수계수 당 방정식의 해가,"
S8OsACnjTUY_000084,S8OsACnjTUY,scie,train,7.16,kmsav_pilot/cropped/S8OsACnjTUY/utts/000084.mp4,"존재하는지, 존재하지 않는지를 판정할 수 있는지 알고리듬을 만들어봐라, 이런 문제였습니다. 어 근데,"
S8OsACnjTUY_000085,S8OsACnjTUY,scie,train,9.92,kmsav_pilot/cropped/S8OsACnjTUY/utts/000085.mp4,"너무 거창하죠. 이 되게 거창한 일들은 안되게 마련입니다. 이게 사실은 그런 알고리듬이 없습니다. 근데, 없다는 걸 어떻게 보이느냐가 문제가 되는거죠."
S8OsACnjTUY_000086,S8OsACnjTUY,scie,train,9.52,kmsav_pilot/cropped/S8OsACnjTUY/utts/000086.mp4,"이걸 하는 과정에서 미국에 줄리아 로빈슨이라고 하는 어 여성 수학자신데, 저는 여성이 수학 못한다는 말을 전혀 이해 못하는 사람 중의 1명인데요."
S8OsACnjTUY_000087,S8OsACnjTUY,scie,train,8.72,kmsav_pilot/cropped/S8OsACnjTUY/utts/000087.mp4,줄리아 로빈슨이 여기에 굉장히 많은 업적을 세웠고요. 최종적으로 문제를 해결한 사람은 러시아 사람인 마티야세비치라고 하는 사람이 문제를 해결합니다.
S8OsACnjTUY_000089,S8OsACnjTUY,scie,train,8.64,kmsav_pilot/cropped/S8OsACnjTUY/utts/000089.mp4,"만약에 그런 알고리듬이 힐베르트가 원했던 그런 알고리즘이 정말로 존재하는 거라면, 전 먹고 살수가 없겠죠. 다행히 그런게 안 통하기 때문에,"
S8OsACnjTUY_000092,S8OsACnjTUY,scie,train,4.8,kmsav_pilot/cropped/S8OsACnjTUY/utts/000092.mp4,"이 컴퓨터로 많은 일을 할 수 있지만, 이 컴퓨터로 풀 수 없는 문제가 존재한다를 증명하기 위해서,"
S8OsACnjTUY_000096,S8OsACnjTUY,scie,train,3.2,kmsav_pilot/cropped/S8OsACnjTUY/utts/000096.mp4,생각해 내는 거다. 중요한 부분이죠.
S8OsACnjTUY_000098,S8OsACnjTUY,scie,train,7.84,kmsav_pilot/cropped/S8OsACnjTUY/utts/000098.mp4,"어 혹시 강연에서 다 다루지 못한 부분이 있다면, 어 알고리즘이 어디에 쓰이는지 좀 더 덧붙여 주실만한 사례가 있을까요?"
S8OsACnjTUY_000099,S8OsACnjTUY,scie,train,8.28,kmsav_pilot/cropped/S8OsACnjTUY/utts/000099.mp4,"예 뭐 알고리즘이 다룬 분야들하고 공동으로 수학자들이 기여하는 부분들은 굉장히 많고요. 그중에 뭐 특히 소개를 드리자 그러면,"
S8OsACnjTUY_000100,S8OsACnjTUY,scie,train,8.44,kmsav_pilot/cropped/S8OsACnjTUY/utts/000100.mp4,"그러면, 굉장히 수학적인 내용으로는, 어떤 맨 끝에 이제 나왔던 예시로만 나왔는데, 영지식 검증."
S8OsACnjTUY_000101,S8OsACnjTUY,scie,train,9.2,kmsav_pilot/cropped/S8OsACnjTUY/utts/000101.mp4,"그러니까 지식을 아무것도 가지지 않고, 검증하는 뭐 이런 겁니다. 예를 들어서, 내가 의료보험을 드는데, 나의 건강정보는 하나도 안 알려주고,"
S8OsACnjTUY_000102,S8OsACnjTUY,scie,train,9.48,kmsav_pilot/cropped/S8OsACnjTUY/utts/000102.mp4,"나의 적정한 보험료가 얼마인지를 계산해서 보험회사에 보내면, 보험회사는 어 맞았어, 틀렸어를 검증할 수 있는 이런 종류의 알고리즘들은"
S8OsACnjTUY_000104,S8OsACnjTUY,scie,train,9.52,kmsav_pilot/cropped/S8OsACnjTUY/utts/000104.mp4,"영역입니다. 굉장히 많은, 영상을 다루는 분야가 굉장히 많은데, 가장 기본적으로 영상을 갖다 어떻게 다루고, 이야기 했던 두 영상이 얼마큼 차이가 있는지 거리를 갖다가"
